Ingresos_Anuales_USD,Deudas_Anuales_USD,Seguro_Accidente_USD,Valor_Carro_USD,Gasto_Gasolina_Anual_USD
186.1371592687362,156.22417212148406,119.74827826949165,86.27602992892409,40.004876332983606
195.6481852617523,154.59529082427258,131.21412315118158,84.72653565725841,39.97300908560801
197.95597102020122,158.01493568743024,129.98848912347796,88.12061545991861,39.931161927702966
208.97260019249933,176.30662204408623,122.6269864078717,106.31141305869582,40.034733897086745
184.43051739704774,146.78879869784177,127.40044351539717,76.89597914489458,39.84703743014924
186.69493669179525,151.753239762476,125.00305520139764,81.73439777406355,39.93746885624712
207.72155424915914,161.89675151748153,136.45988960844915,91.68356571213464,39.99834844697373
195.58005851710243,163.31268065132764,122.30525059231329,93.28687676132711,40.05784317841888
206.1174320285499,166.26092600339646,129.9264721203254,96.25953080180604,40.00110448046895
201.30508620185688,171.90864963123835,119.397058859179,101.91663244882689,39.868175560809874
221.677845551102,173.09831141995932,138.79576680403042,102.85045096214614,39.94128042898223
216.66132685965798,172.83828286438182,133.6953597434656,102.79824004175497,40.11218805229882
200.75335134161688,155.768692389728,135.22565584996346,85.58986826794921,39.937215210985606
190.0739547669946,155.2111762682909,124.71585238112058,85.28304412127325,40.04385298531278
187.13302819832694,155.38246390542474,121.41603523192174,85.49549153864571,40.14075210335096
188.2392463430482,160.17734426938702,118.15686019555275,90.01142386508863,40.06382520030108
182.26618006346126,153.1610329500591,119.19167160951588,83.09680209761424,39.96830588075833
219.94971711324976,175.237322059319,134.7197154648478,105.33356780912905,39.99163986855077
220.09491422200117,185.256716443526,124.4816730193071,115.57648850395478,40.12285516038307
199.92637736795285,160.32882227636628,129.74697841563355,90.38133908008244,40.0870104291696
176.43840692489078,147.11090069962898,119.07060037693756,77.37535552933775,40.13923058629821
183.80378745410334,143.74016160941608,129.911299384691,73.9617802078076,39.933449485168445
192.18929832489044,151.29129845945786,130.94968410580518,81.21673027605684,39.827928629389525
190.62425155836547,155.60678434511357,125.05755917411459,85.41217685475591,40.03016124754021
194.5048438102494,158.33324231282262,126.11985784202412,88.29604457154812,40.00749236422195
196.3614181391937,155.107299931067,131.24378151587567,85.13157776009415,40.02175617483219
195.52969077481288,158.11980740182815,127.14284855936748,88.50858942336578,40.18487466994094
189.97895184405544,161.07839194543243,118.97144080428382,91.13066570799995,40.03511530726333
204.69486304032142,173.41744200599592,120.9771729548691,103.5666497021246,40.07425250888468
207.4992068990437,168.24765336017867,129.47713669522255,98.0684845662726,39.981005067230406
178.9069921454414,145.0579327191671,124.02407957941335,75.04053624967875,40.029825158206386
199.23344511611623,165.74823624493055,123.18989248263748,95.94762465557599,40.14941494330671
195.22616692926067,158.8898005806418,126.37956714144303,88.83167912832266,40.11136978208208
193.11098921328065,156.14614481830452,127.1361761714454,86.05510175864578,39.814640771226856
194.05228372570497,160.32912142313563,123.70964590159605,90.22253404230756,39.796710104006294
187.62115808270045,150.36182783308388,127.45115727750807,80.13831486951874,39.843581886328465
172.27768793829762,135.95538085709808,126.66168533485848,65.74606817662044,39.83646847697552
190.27318596159552,159.9737074888031,119.95243206421355,90.15703505752278,40.00848130091134
183.7246572636729,146.20741150994704,127.50808351606736,76.11139884978155,40.0062076342029
193.4368414726129,157.43886075826535,125.77374553450167,87.63710330750565,40.1081528806363
179.52146022224966,141.52940103693575,127.74743850978635,71.6460624488552,40.020506023878795
203.39613479414743,169.5100658924945,124.18629295356192,99.30095603529637,39.9043425766288
188.72162295561293,151.1220662969451,127.62401592589968,81.04489266542575,40.013976502821734
197.19163829523944,157.13693672264404,130.2897377149508,87.14221586899777,39.984241943291764
182.52089318800031,160.28522292214979,112.14692217007693,90.29732940779944,40.0899491264643
167.2291994810144,136.4753993663758,120.73983522262043,66.52787433481663,40.01881114134737
196.5830966857846,164.36600443067533,121.931970771225,94.5859921432677,40.056997718329605
195.8044604117933,164.8904578139234,121.06290466491244,94.84314171600005,39.921813556427004
214.43998846667176,180.4732282116576,123.79214859083751,110.64095076789589,40.01472772026476
191.98080682780784,162.94442149257998,119.36880846367657,92.59990852629535,39.90781326809987
193.8306050399497,155.87916176345493,127.99625146480292,85.83917623442136,40.02118247909355
177.8085917812835,159.3661299786851,108.2126117335985,89.57251768751664,40.03448830645795
203.5536164667477,164.96160324277855,128.61641304327318,94.88966873873711,39.89863840242241
208.79773951561944,167.1259817165552,131.5474039504264,97.3347678996991,40.026430523557856
211.17095083615246,161.7992912728913,139.33868579096617,91.77087479818104,39.96333902061178
183.6490729592117,162.54004821779262,111.20853516363994,92.28358891332813,39.94762230636151
203.88264640122196,162.2199664584087,131.77417388117567,92.22354709436016,39.986795315084386
179.69677886448076,146.29799964080274,123.42428180203558,76.29146486752589,40.06908214963866
203.89910822336455,172.29057568946865,121.70779568226787,102.22047675901257,40.09202405409773
197.31626909176163,157.57267994436592,129.7061246979735,87.70430389590211,40.08006523588146
182.05282930472794,147.21073912397117,124.89131447924704,77.05398403364339,39.874496265789375
183.64376954079268,150.17789756035822,123.35547097975717,80.32184120285748,40.03924626002884
203.7137377546196,162.30868085413317,131.3041690945525,92.3533812967813,39.98546685807556
194.80979927658763,163.2743883495804,121.71174999808962,93.15362018855853,40.02897239480696
210.49998246049265,171.8975075352295,128.69421385408899,101.8845118816555,39.91232982544583
180.4661233274566,140.4698113118633,130.05552219301444,70.57973180592828,39.99623721914267
195.30522091097876,160.5188214944469,124.81347979440925,90.6435386991756,39.99438144875405
205.88724702658595,172.11279332379777,123.77476525594561,101.90523865778384,40.000942008890135
211.67627697446693,169.07366242831756,132.7518565984605,98.96728654859002,40.02579635764267
198.1531628040162,160.56083834399558,127.76718316736205,90.61330606858942,39.991138199701446
204.6140211712198,166.87194265337519,127.80301922627132,96.93538776879743,39.99532871281423
197.52140404632445,168.8859533977251,118.74301294299582,98.80466734785529,39.9112497730889
181.03480847830232,153.47844189499847,117.36714730300753,83.62434872868127,40.0384625628707
201.80259560731423,176.8897065479499,114.95503001585485,106.83714841215081,39.9768777935991
210.92675070853025,173.09241955120342,127.74953072878066,103.12386432988721,39.91671832947984
178.58235934839365,150.9337693220869,117.06903187490045,81.21188935765954,39.97397271375594
193.3898187409918,159.8124607098402,123.77704827411728,89.6675202443242,40.04761689438967
185.87429621856958,163.95698201005726,111.70329000580438,93.96908932461093,40.014122658543606
187.7112213717511,158.00037875534017,119.70491309636218,88.04888243409385,39.93450555234442
210.12216710388844,172.636847276166,127.43017542509278,102.7690071677437,40.00383254021922
198.50641911078475,154.9770587896279,133.51124001694802,84.90999817315259,39.985078101455315
189.87486318147103,155.43002596253314,124.19355560637067,85.53016582129163,39.88709140625879
203.27590016590202,162.55173283849945,130.39582842056365,92.91479680347786,40.20901269464091
203.68234611091376,160.15664450807523,133.48836924168705,90.08823380140662,39.969362953444694
184.97935050632867,155.91178061166494,119.0918046692187,85.91238247504958,39.9303940260744
209.07651958115474,175.89555689808844,123.05198608343291,105.91960438049983,39.99401272499153
205.49270565184497,166.04347013735614,129.7426899812436,95.90495155902383,39.972373945439834
214.1166780844883,180.89177923210212,123.22143208178687,110.83872826021702,40.01160219122289
195.91850027314845,165.66907399417565,120.43664818422606,95.35862656197415,40.0819232016104
185.5793708965025,155.02522707915344,120.49086310424155,85.3261931653083,40.13848091472626
209.2214491337263,168.74568702300724,130.64158977404023,98.54912748970465,40.07962970860222
193.82857260007992,163.49716120417997,120.25060849168578,93.57956026459429,39.8909537959294
184.29531790502827,153.42857509454862,120.79691644372454,83.5765444319143,40.08590026241007
189.07692123078823,163.47941846913824,115.45670769912289,93.59561354973434,40.026434402202945
182.72649968485513,155.8945760226746,116.91759796485238,85.85190165936228,39.818704173891696
193.9866077879094,165.06466443271668,119.1464240770053,95.02537989516054,39.96167676621878
220.67599227072856,179.33803227561694,131.23507363836598,109.60992013520244,40.02868703540888
196.64833961902286,159.34570885484175,127.62124178193324,89.07163972596645,39.96238805737666
193.83229852697104,164.61597880018564,119.3440161327728,94.76712595025742,40.08321726883498
206.90784996576534,172.40538198534853,124.35269585943783,102.38523851594334,40.00356037286742
190.59517057511596,152.22513827764797,128.12910470090478,82.32093463660703,40.00009503730462
187.50943069626356,148.71537283610112,128.95883318595557,78.65462890276086,39.88288477272266
194.58065477025679,163.48483656489952,121.16127524343337,93.48745414166704,40.05726655452434
209.02937843558706,169.69115003455676,129.28728833793332,99.72675031148646,40.16185057318876
194.8386623503548,156.7016026879964,128.25427896700901,86.70402713933842,39.92263130493415
184.78624352572035,146.670317309563,127.91999849383853,76.81610274894042,40.13789668162944
181.52511037101382,145.56392493453703,125.75631305502941,75.58680741861352,40.17677650657752
203.94014890517784,166.99861967326106,127.07357324167029,96.8466337719272,39.95406550073769
205.82985059550802,175.63810371814665,120.40765740749222,105.65396686224756,40.12019696212817
186.46840012374258,164.0480814802104,112.1023896268521,94.1987498711415,40.11143780896039
187.98861758831512,154.92233305096883,123.27492722397173,84.85123261373671,39.97304140940662
210.43420735283908,175.77685275701657,125.01215151104124,105.62645442575547,39.952838463644916
198.69283434964336,169.2752275141679,119.72402242264468,99.12552712043627,39.99448224796021
186.51281617454302,156.79019366460602,120.16351418550894,86.59770643524443,39.926858085966536
179.43574503367824,150.0829449215639,119.46648374513146,79.98394293895217,39.92216176863888
201.12509011029988,153.94277637834395,137.3370283757459,83.86713678743055,40.006491489761075
186.112096629748,159.31008679878283,116.8829066764171,89.33338812967095,39.91828860695908
195.97045478400676,154.71282085682532,130.9410444693313,84.75730776889588,40.000170769624624
196.978335299512,153.03727886975713,134.02519894987097,83.0976369504564,40.11481207754856
204.21976124447394,170.2318696954805,123.67233178310642,100.28854371669576,39.99219885708438
182.50329956942582,153.01932090400425,119.15670496498154,83.49029500976374,40.05017052947151
199.48037672833286,162.02915267780196,127.58884838480449,91.98429991245627,40.060312313762864
210.64241267316265,173.4503294539145,127.18543915745258,103.49606281397115,40.09592375212866
199.8005126359162,156.33830891247666,133.09843104596885,86.54448816294163,40.068276413588926
198.97458019130067,168.17364053312852,120.82943607230006,98.074961325991,39.8822949957236
198.00799993762894,159.10451948334216,128.97031127652173,89.11734299191743,39.9482826248634
191.71654543090972,162.92993871992502,119.01003701607638,92.93983697456983,39.89092028400109
192.61565739408564,161.8154468605914,121.01864428936906,91.68518056481318,39.92653404245136
187.6123009376722,160.56929967951243,117.24705985291746,90.52102398579882,39.886039081313335
198.59465648095528,151.0562911075747,137.57103859262452,81.01666315599749,39.925727861465674
197.54806609152394,155.8445622891651,131.65435722276237,85.7340055803761,39.9963819642917
186.3143196527584,158.62876067933217,117.66747309576444,88.52940061104894,39.78806415489651
179.34447693418107,149.2428065718075,120.40343034829905,79.2209081730118,40.02064062596464
215.1225227290986,181.3954828822865,123.62953343828522,111.58727918823229,40.12993983815192
200.89768777247636,161.94160944807044,129.2964793377493,91.88177960190859,40.071122747032724
205.49447271189163,165.07929046086952,130.09117525213708,95.17239754577169,40.12648234373282
182.42289978672255,154.6811212262557,117.99791624237918,84.6915687200629,39.94574292469201
176.43657714969473,150.44205452630607,115.7559644290922,80.68734987075032,40.132854244800946
167.55481373596143,154.6561298094083,102.4620401673902,84.87268872519878,40.07441939417097
205.77319860563017,167.2262361982007,128.362317355518,97.29015364683369,40.04416742571318
177.03850843729728,150.3268196526087,116.71165686505432,80.19100023637122,39.94568694096649
216.06013672263663,175.40130797334223,130.9078343623358,105.24803725475005,39.96883613734308
188.20044354096086,157.2649680755026,120.92691855232063,87.3899956266426,39.96379020541302
186.85155176766065,160.29465312616483,116.24241698001404,90.47044439323987,40.090052347379675
190.61913163588736,162.9040604677494,117.83300242071726,92.90313257968486,39.973465104560596
166.4049215422769,136.15187172171045,120.14467071899243,66.25497023674521,40.16371354417903
195.7158777168052,149.926301600089,135.9038234988805,79.85958477424067,40.01042122264464
205.1207577314131,176.71219952863257,118.26725461186504,106.81868926888995,40.071707502376846
190.09140306937573,158.96943665362272,120.99149296205098,88.98819368515356,39.98911430562601
202.5192709307842,178.57936245882374,114.25069356743136,108.41082838125698,40.03277152093745
207.51621743773262,164.71201478439914,132.58227333079412,94.70189671940685,40.05069722984256
189.66632666154504,154.6612889645502,125.27805248070479,84.543100558568,39.99983596864631
199.11077672020787,170.5783841148746,118.22133823431078,100.56790054532003,40.03693966293562
192.08719365120066,166.51607784954138,115.89507356393403,96.41261402397578,40.04718470861735
184.1498110658356,144.178754614859,130.2028870934477,74.01321850287385,39.9667225582054
186.63878638365793,150.2482564847039,126.02856301320512,80.59746049416819,40.267040096335926
184.70745283530124,147.95793975410336,126.62149012840469,78.2224526057189,40.00372370181677
186.08906491006252,143.37978032237368,132.77629128868364,73.34672373255631,39.937923299351205
199.5724027687014,167.97487306570582,121.36490506928163,98.31207934645879,40.177850645624424
175.25863250221653,141.40617365429955,123.79635085008539,71.47499480069463,40.10511041357953
188.14083614888713,156.64744340406918,122.00470481762025,86.44730038121241,40.03066976963797
212.94706443007857,170.65560459894246,132.36136951467765,100.59678227194684,40.09047775932452
208.2975354543756,164.32623317118734,134.03530573811872,94.39511084055502,40.11952016720099
165.23340562661187,131.98524698510008,123.16426851742122,62.02985935974862,40.06147873268731
196.64042365773363,156.4546563396726,129.98149021455637,86.5444447302066,40.062045052644386
195.20656177453822,156.7665476795401,128.1432784658797,86.73380430883341,39.918108366212905
186.35791471005342,155.36401203793633,120.98311491978573,85.24919935061538,40.065388606880845
203.06152680813747,168.2257716691759,125.09304725970351,97.96150306430707,39.950785657410414
190.74212696215258,163.0089307903892,117.45453401741736,93.14237767988976,40.07127165821896
195.3447674088157,166.9667755254516,118.64788858019591,96.72916023981183,39.950830433714174
210.50975463458505,177.00945728521464,123.54901475063858,107.25887157824161,40.12722506322024
196.37059351060446,155.67970751982995,130.26418949078482,86.10853345136002,40.24882687451724
198.6470541120155,159.46310554301027,129.3106821481806,89.36762297569365,39.88468173948558
196.3363253974083,157.13455999652805,129.32540892894377,86.97585355998345,39.96488219104789
199.57046676234546,159.18346976083873,129.98632532740604,89.20669489854674,39.971102249030125
196.91605739655728,171.47280227002798,115.4615182792486,101.42694969150145,39.919486372299126
209.67714256930304,163.77794063240057,136.10518931497518,93.62669279239442,40.048782102509485
215.86666190105996,166.33922899384683,139.86204600451458,96.30550024408149,40.127676517582856
187.55557985409447,150.5601024334789,126.32484801617446,80.94395774371803,40.22583354678011
196.7414627623975,164.93597457040661,121.73380552587386,94.73827976633449,39.86172755156963
195.54233406245174,147.80536486835967,138.22665878346464,77.56954954027772,39.92594364328285
209.55724687060402,171.17167511263202,128.29366616120865,101.20683931314818,39.98479741472433
196.3766191194446,160.50510577986813,125.8370835140292,90.50268729205438,40.02396006878487
209.93299885201233,166.2367018185479,133.65470397792154,96.32314368709118,40.04283641376633
188.59765640536253,153.00151644832573,125.67147118324692,82.93088321407629,39.99982962922983
184.938424983539,156.23826411449892,118.58934143426686,86.2723999956066,39.97224204903256
190.2866837099078,153.7563656139491,126.09108848745493,83.8890416398558,40.02598321560416
192.1476999412489,157.0574617575037,125.16167568726884,86.93152225337516,39.92451220601739
209.1813175046048,167.50299226141175,132.06642171341292,97.13016677087893,39.88378794954809
226.2577374466341,186.54237121473093,129.56421991104773,116.5627698378074,40.02467021612836
195.30417176450328,153.8732351335613,131.61459468839078,83.64384307017569,39.81281500736992
187.64212952195646,156.66874521358233,120.71274033593573,86.8974065528982,40.076285468873905
209.69104924878616,166.03088564233656,133.26705492136674,96.19049577039348,39.96233018941483
191.0877586912684,154.09066711631755,126.9575224976474,84.1145450797012,40.1698120254352
193.79484266912132,164.36398195689452,119.19124231870987,94.56837726575895,40.00487416761131
172.3227049756009,145.87029104020183,116.72388431236178,75.69610538497068,40.010546933314146
205.0826009968522,172.87120286887097,122.33932881514724,102.90544677604964,40.116953527192535
190.43767338517398,153.85541441813598,127.08422828443597,83.5422592196569,39.845042085371226
201.2337261247972,173.18713066879778,118.02636952677454,103.05749360169034,40.049356072654284
185.17817719332288,141.10758768352875,133.71587377914958,71.1976884402714,40.0795396584895
193.76076690615335,165.35119704750542,118.66374625596791,95.08368777144223,39.945746299580456
184.42003540232108,155.6582498091749,119.09166020484778,85.49878437773822,39.881836438086474
207.5647599475186,166.38581306507004,131.05407971975083,96.35851110805118,39.959085190969745
202.87014224530847,166.9518262680272,126.14603657036261,96.76021736678794,40.067395522853865
194.30907250310577,163.80148602695482,120.68794357295067,93.8766400069405,40.095654008527454
190.39493686356724,155.48838052573132,125.09340768275925,85.48629272299401,39.92799154508309
192.2137605835921,157.19861762604614,124.9875047559627,87.22911878052471,39.9958905247008
184.13622788361894,143.91033293938193,130.22545052980774,73.70092170153814,39.87656092016101
171.47208825145114,149.0640095702683,112.23062111671786,79.21521946809608,39.93646009688075
186.6551939117146,152.94355295926783,123.63481330308448,82.78106945536052,39.93414549764363
212.07047143489564,180.03830933138593,122.05476635212179,110.12977606299084,39.95308052079288
199.18783205210448,162.22543444116207,126.98425558342662,92.19566582832104,40.09841614451532
179.23413467765693,144.684130553074,124.26871412134328,74.93299421845474,40.081762289747076
192.91046665931907,157.34709381503413,125.4995258959407,87.41456886326894,40.05901190639024
204.2551470697502,164.26039010564637,130.20445620173558,94.2202183099055,39.989629821513994
189.26768562942985,151.32651318273622,127.8872317773454,81.46534263590578,40.02996831797103
182.3185414612597,152.6610256304324,119.48474576780708,82.78040427368674,40.0649474998345
201.5779768931831,177.46393308084194,114.14738504368162,107.54615206906371,40.02037611551498
191.0250004086523,154.79135445774267,126.3477122031723,84.74728672734682,39.91368498849719
189.66083325986517,153.8810126143173,125.91741263822937,83.89853908317255,39.893204708784666
170.33077681744444,146.3217372837181,113.80026072334094,76.52338178894155,39.95211251898189
187.34322118033938,151.42434677092305,126.0189611682398,81.3686278552457,40.112315839040974
196.8406025603847,158.0223180650035,128.75586218228617,88.22476336344661,39.940264207456025
177.2579216587917,145.82659264457294,121.65904103373248,75.75100171717197,39.997817478093545
188.6194290508056,159.32883056136637,119.16462863514153,89.36359527498476,40.08303812209071
194.51483675190613,160.98182660288788,123.15769882361111,91.44524547090194,40.0654865379648
201.63849886972284,164.91266092939026,126.7113587063607,94.84032163899369,39.971946816407694
185.21547953938915,141.50415901677846,133.88743949809066,71.39365142205989,39.92804676410026
164.00988373479856,138.2204694152921,115.6489723029946,68.33809836875996,40.06112379557876
196.08560245060343,159.12618924467972,126.75861908971657,89.41701042884563,40.166470162210516
188.9520860189375,157.3444438716149,121.77916412125015,87.06795626548012,39.89074924498311
197.42586190717753,159.17153441440718,128.13781496511953,89.24360008408426,40.06579297685222
176.59710850611094,148.1602554891797,118.12549897154094,78.4686377655227,39.93386449426805
194.18502386264922,151.3319022521656,132.97518259825168,81.33180764126205,39.987303754780754
202.22719370176546,163.6516755084405,128.43946823652774,93.87574335983354,40.14642033511438
215.3300066442333,175.62429525342154,129.64493338043135,105.81207842903044,39.90176503385464
205.95410079571755,161.4983709950563,134.2665147313852,91.58686512568983,40.02250303299979
183.8821975888577,150.5299289887103,123.46678930457709,80.2861431150919,40.00283714811842
193.38326776000457,171.60252947825688,111.9206834527278,101.59153573277396,40.02895569042115
191.77153935151412,151.9825337079951,129.70264579873958,82.04896190523374,40.01663495418953
199.13780612492124,161.15894333215448,128.18130192845703,91.06027744031822,39.99434048378495
170.73701636322414,140.95501868862704,119.98550180722962,70.69500526059474,39.8591955642658
196.07790336164956,166.38316417388936,119.61260033262282,96.62280321148846,40.130921070448665
204.92940960840141,168.40502095203303,126.7586215547912,98.08200407611076,39.833516358206815
185.58016797172897,148.349855253609,127.05612298802987,78.42012125717154,40.140413665959464
204.58874491913787,167.48178957230712,127.20403663103986,97.46251555321226,39.97300757911924
190.2094252738131,165.4124531596573,114.52341342219175,95.43551951276012,40.06513002408206
234.51870634303796,182.58693038328036,141.90696335004677,112.53942041775284,39.98895469312797
209.83111780637782,174.18147379095646,125.66316711618431,104.21335786343221,39.92620814974136
188.71894872029677,156.09354289902828,122.73518263577685,85.91708058850787,39.966359694878555
209.35635042999706,167.85510151098228,131.33477758380124,97.84704351195107,40.00790384846199
188.35104857389922,153.2100558618411,124.64768237818133,83.5506660610258,40.04685670718777
206.8348071873403,172.49553060886794,124.30575426112705,102.44496078100505,39.875575654256885
204.14700680575987,160.96946506074846,133.2184198866504,90.99613266812823,39.87683252034635
212.11369964828634,172.16676182153103,129.7535155787769,102.1970565115843,40.04169388493393
178.01072278096663,149.4545026228737,118.86466591768519,79.41101538070923,40.10191884183146
184.73656019925636,152.94030657140567,122.05432480346713,82.7562603532312,40.11357059180497
196.53200014172282,162.19493789319256,124.45333238178583,92.06759849410534,39.90788991829302
191.7612076626976,158.13748754650777,123.1852612832405,88.28830226761823,39.90404797923651
183.4084679398319,151.10093464872622,122.19010936094716,81.25845791949226,40.03240719733243
223.58440981911951,184.44147098228905,129.1753364754207,114.26337402116182,39.92768114131452
186.1492926894154,160.1993852728591,116.01544457762265,90.17101592542798,39.97057776393727
185.07825152973243,150.2399142279923,124.7386274458726,80.17987385255094,40.08430872392967
209.83087353369064,173.4891667848008,126.32868013742451,103.51763834031291,39.92176540741171
203.6423756749395,162.0154670432956,131.67159044146632,92.1339671787425,39.978447530642995
193.65579550356176,150.2528835526446,133.47526028423005,80.29128730293581,40.004065061420036
197.95893217055672,156.01616524124262,131.97520411971118,86.18648759152185,40.02064284538309
206.4622464807254,176.8401117358107,119.5105509336002,106.72106117233953,40.01981108581877
199.54838232983363,159.72676920071518,129.64278870052868,89.9954082637045,39.99504351448039
190.55125902264723,157.2032815901828,123.57773192838195,87.16464112638809,40.03146059939558
179.92085150730907,156.15884170086548,113.91046913986725,86.0156247638073,39.99959528653711
199.38382473376845,170.48305560799832,118.87610100670905,100.46786590597159,39.893018129980014
178.52118775874737,137.11206331274695,131.187061318429,67.14087866692786,40.03351267693878
